,L,a,b,file
0,68.70645393818553,1.5494150895830678,7.113850431693744,tile-images/0200cacc475d10fe4f8b1571d8caa1a0.jpg
1,17.53521133984943,-0.000646341387136373,0.0012251576383877005,tile-images/0264a29b091cde2bf5bfabad14c24634.jpg
2,62.102998964931174,3.526037823541129,6.037373728599683,tile-images/02b4cf6897f9ebb7e7c3bcf7f80ecebf.jpg
3,51.14095658164302,3.535707163891525,4.1841740504083,tile-images/033b4e72e4f1dde7c04d5ac3b9822b02.jpg
4,39.01895142081027,5.482047130489847,12.940740129715266,tile-images/06ec9dac26d49a4c90fe625cc04400a9.jpg
5,39.8004769942774,6.917054053239612,19.22950021197297,tile-images/07158e4dcd949fca28b3e7c98aa7974c.jpg
6,60.67358001927176,0.29637819327326625,3.68151864631923,tile-images/07c9d72ecbe39eb34bec51899243eff0.jpg
7,42.093702965251694,7.698943591953656,5.860148626905319,tile-images/0ac67215344f0bc9ea4ce88f6668d8a5.jpg
8,30.83996958367237,-2.496400500307376,-3.025628624716678,tile-images/129bb13a15aabaae5f317923f9361027.jpg
9,49.67633351793259,0.05340058710518428,5.0475839126773066,tile-images/1445f51120b457c2cfd807c5336837fb.jpg
10,48.50445368406655,5.1512101954434675,-2.458045696936841,tile-images/144e8ad5c2a4724ea4d866deeff2f540.jpg
11,59.51686726061314,0.7766519556681998,6.413392692512111,tile-images/1650dd446631986228975fee5ae01030.jpg
12,79.70522145149876,-0.15744871803746807,28.310579364052224,tile-images/179602df95a070ea1aff06cffe61eb73.jpg
13,38.48323583472184,0.9314736064178096,2.6694021746901595,tile-images/18380c9b9db24fdf4dda37e4dae0571f.jpg
14,46.73649053472263,-15.506185967371671,5.719290359395055,tile-images/18b760856220e8020e1790a33a282232.jpg
15,46.95626540229095,2.8421544952399347,7.600879131975432,tile-images/18ca8a5ef8981167c62a5d648ec190cf.jpg
16,41.34540385638221,17.064698400864085,16.09192249392899,tile-images/18eea97969cd369ce0ed32756d641c2f.jpg
17,32.321793060331096,16.46939670969427,12.667553198794753,tile-images/1ad79349aefb7ec38648679b7d1dee0c.jpg
18,34.32300668949365,3.0249443226961374,13.154856087073762,tile-images/202026dfab93147b9f5b334b1860115c.jpg
19,52.62842608551655,1.2335719268665342,4.968047318379965,tile-images/225d5eb22cebbf2e965663653c869931.jpg
20,64.18566746049531,3.076420700088521,14.788087514673245,tile-images/23ec9b27eee5a82934151b20781a5cf9.jpg
21,59.086078665883804,12.175749368773673,34.63657910852626,tile-images/2537e56da294c14bce30e7c753de3b0d.jpg
22,37.799974820663586,13.841648128936335,17.917246670441227,tile-images/2817eaeb4055d465e3d8399491bbf74c.jpg
23,41.49076282435845,-4.220918543772302,-19.047867375399505,tile-images/2d4c7dcc43dc33e8c69c162d0bd084b2.jpg
24,54.36092078056376,-2.9132051858809764,4.591132946027754,tile-images/2d5be912f0be1e2b5b4023e025a689f1.jpg
25,37.114412817744316,1.9118068339964143,2.369184300804583,tile-images/2e8374879202027696e07f3b97925acb.jpg
26,40.8412718956994,6.068795881240308,19.96409009554006,tile-images/2f78f9f536b68f131dd38ca851dc0b23.jpg
27,36.899137066851885,7.380471955534198,8.519046670055564,tile-images/384a42ef4bb1550064d60ca9f45531d7.jpg
28,48.208795795073904,2.2475115173858695,2.4378511196152917,tile-images/38636dc33b1a8ac2b42f32b7774c3726.jpg
29,39.998379849361214,2.8312853562103015,1.304716614829508,tile-images/38d733684daa4d676ecfaa34916bd915.jpg
30,91.42458271965036,-0.26184255964881037,4.526465315537315,tile-images/3934f234355b97d51acde3c1cb107289.jpg
31,40.33735043891084,5.2089929569016045,6.2623727422499735,tile-images/3cfe4553fe1661ada446607351a202bf.jpg
32,59.586352384836694,8.2189751863568,7.0244797262854135,tile-images/3d7ed6abfde9c242c46c25e7313ccadb.jpg
33,30.93190420753403,3.183735161787909,1.2854079944231536,tile-images/3e4c60d33cd353312bf8b9c40a6feca2.jpg
34,57.17308959967487,0.618998446156947,15.015684550603462,tile-images/40560869859750e8f1834cb4b2b5005d.jpg
35,50.31868182911976,7.655379122217953,10.835965380431313,tile-images/417508b9b74604a8ca3ec778c81d7bf9.jpg
36,70.39081060530675,3.6726156727386186,8.087894094417555,tile-images/4485e52078e3a1696b4e1461e284809a.jpg
37,41.93376712577117,-1.4819884330595132,1.9417653715749872,tile-images/47df32261e1113afdff2ae10d6877793.jpg
38,58.99021217808475,5.083139690376048,6.650824395658624,tile-images/48fdea21078abe85b12f54d8e0fb1582.jpg
39,52.766638371912414,4.240268480486888,24.583712052435754,tile-images/49cb772192db157956b0570f72db9972.jpg
40,44.03809075778805,5.1098382823122375,-1.3346954622026814,tile-images/4aab6dc47bf5c9a634137bddd642a744.jpg
41,52.13764036859461,6.103587882817022,9.992205614615347,tile-images/4ae1bb7839468479151ca868cfff76fc.jpg
42,29.780218940593688,-2.092548636537724,1.8060108863290494,tile-images/4bf0d12c7f91279a6a3ea4d7e927e455.jpg
43,70.40433652204727,1.4859080939522025,3.065831939566433,tile-images/4dfd209146109ff066f465bf52e31b20.jpg
44,12.469492105781681,2.000008129918176,5.099787420381816,tile-images/50b3b12ddd27f5e1071fae53c6b9f4c2.jpg
45,46.71708713545635,3.955489692845237,6.561263332375395,tile-images/5165e1e87c457a3b5a7ff9edc2029f6e.jpg
46,58.46946939408198,0.37122110816699705,2.7853466709672516,tile-images/51eef88ab2106dd9d4a07d12471545ba.jpg
47,40.91504312860418,6.369713426017612,-21.072250696276594,tile-images/554d5919caf14b4dac548f681aedcacf.jpg
48,19.87912850303735,8.295467538924314,-5.639813000039457,tile-images/55a3cabdabbe0e02e9f514c5ca718c1b.jpg
49,50.644939019608884,1.1930633056706017,12.691810817950264,tile-images/58054eb3d5af4ff3ce550f200add34a1.jpg
50,38.75672600781543,10.895536692366665,20.07270418870042,tile-images/595bca8f5a57ebecd998062e44e8b01f.jpg
51,92.56042108188872,-0.09079171516867263,-0.013856002943850757,tile-images/59c668cf5fa5fc0b19f6c31b26be82f3.jpg
52,39.724799857582745,4.125320435500328,8.434171839841149,tile-images/5acb7eaa8f173f2ca5b45908244f428b.jpg
53,56.382500360412834,6.367729086563783,4.694826276630302,tile-images/5bff5ca207a089fbb7640540503f75c0.jpg
54,69.42467775790213,4.640541752703098,-1.554537001948221,tile-images/5c5844db8b1e351c3ed0df83d44a7581.jpg
55,51.1136282116047,1.372411832221233,6.9796760111182845,tile-images/5fc19b6d070b75d1c13b18896743fba3.jpg
56,50.19617445558027,9.71472684040941,-6.287818570391124,tile-images/60538a41916be104a8f45a6fc3768cad.jpg
57,36.95692393433759,6.617086548678207,-10.157682795090647,tile-images/65548f97965e4ea127bdc4f064c88a93.jpg
58,60.009883861869376,3.8239094515957577,9.406585290717793,tile-images/666a01762a0f0bd2edc5b08dcebebd93.jpg
59,68.47651557405996,15.02635657158106,31.319640738703765,tile-images/6775538a2dfdd1cc23eb0c12dc45c3ea.jpg
60,46.52560201296082,11.253962878304757,21.6373957985124,tile-images/6964814b6a37a97868e8df90e14d5628.jpg
61,50.91864106044051,6.434135003352657,17.62631147925503,tile-images/6a91fe73eb93a57fb617fab4e7adaf33.jpg
62,48.61967298488246,-0.9085622424892014,-5.170613516694237,tile-images/6c2fe96de09c90a1c106fabe261b1c04.jpg
63,54.68851659588292,-6.400318409662303,-10.863644149606246,tile-images/6c497d0f5cf35929a73b0afcbdea5f45.jpg
64,36.47122766730574,3.7574403863868406,6.363509369808571,tile-images/6ca97661605c5e53deb4dd589b120948.jpg
65,38.61345696510586,27.69757463994404,-25.10771316462956,tile-images/6cfe90fbacc3d0acea227d9eb9460730.jpg
66,50.60369010053377,12.947164676649821,9.144754883646945,tile-images/6df74b97deb947b1e9eedb37ef26f68e.jpg
67,49.920584269767986,2.5334489475291657,-35.869032306912935,tile-images/703963dab8306d7b39aaf236e0479317.jpg
68,44.45892944152568,0.43207212495790864,0.11594008559871317,tile-images/705f811eab1e8b170cf5e07c1f481275.jpg
69,77.00922425735985,3.599130748636428,22.542868997850796,tile-images/74cea217477c54e1806207dde3f2f046.jpg
70,77.28248124050992,2.4550209205200844,0.8083925442214934,tile-images/763b4859a3fc548e0d75ed2346ac35de.jpg
71,36.96780228875605,11.448807573240462,11.554464431642046,tile-images/78bac2c34cfda724cd39f74f2fd0d70b.jpg
72,36.964078225017275,24.17413873137259,21.359885793523247,tile-images/79f2063b1cc1b436e76810832032808e.jpg
73,68.80655508904564,12.448741511088597,10.469688736065441,tile-images/7b94481df9c4649aefa74a5a67de85cd.jpg
74,33.657357346276314,4.970307633695532,3.549170787737974,tile-images/7ed83030ad2017b86b74326da8f6ce10.jpg
75,38.26001504422194,10.332928882738766,20.33569754254672,tile-images/813b846f7cb226e54e3639cb510e8f37.jpg
76,77.40412547369425,-0.9486456550325236,6.333196050301426,tile-images/81954caf08c0f1981707a13cc648eea2.jpg
77,48.11934269280251,6.541293719902305,6.266881154552587,tile-images/83d4760a2a980b5b89d42adb90aa9f18.jpg
78,61.50139149900136,-0.6940314917500475,2.734566571305749,tile-images/8463584b0a62a3fd491dcbcc240eeb9d.jpg
79,48.241733706652354,12.593572817962938,27.13693961700294,tile-images/8713b3824eab94f0a3b97d2a3e9d744a.jpg
80,55.505223816900816,-13.85860117617979,11.122251170322292,tile-images/87a24a10dd0688ba4d9a3f3eb818257e.jpg
81,61.57496647240515,3.732105865143944,6.498897187265942,tile-images/884acf394e1e2a67178216f3ba08ad70.jpg
82,56.34188411972198,3.315330914309639,-3.929585541253863,tile-images/8b49c2f2f84bd45e79889d4b873de51f.jpg
83,26.175796957479672,3.699071313725598,11.41780766454434,tile-images/8c4acaf988b9ac6a329e44c32034f2d2.jpg
84,43.723639071027016,-0.7220941283858784,7.295231406878553,tile-images/8cd4dc909020dab54a48fb82332a4578.jpg
85,38.19017718766001,4.57649781557864,1.8168165409851662,tile-images/8f76c1c7253d301402c66275157b6811.jpg
86,22.04257132695228,5.022831244000314,8.122895500837416,tile-images/919672c1de1a38a4d5cd29d7c2b072f0.jpg
87,38.674323856348316,9.243913222066414,14.68791225619247,tile-images/9279831a1e17f59d4941ab1b9b96c61e.jpg
88,52.2447651662814,5.424997981177553,6.878328805466672,tile-images/92aca4e6952f096efbf1fd43d3476b97.jpg
89,47.35008441300887,0.418813771991911,6.494452371109883,tile-images/968f99cc985255cf82936e08ac91903c.jpg
90,50.20798491032356,4.2502008087263965,12.051584442565876,tile-images/9c75ff318b9e186e6c9df365fcfbd3dc.jpg
91,48.780402382597394,4.916662478973023,3.449908956541826,tile-images/a2bdcf87b7a96ba157d5ea8f9e9f8450.jpg
92,32.19392067373923,5.625338261495398,6.5818354285488105,tile-images/a37b58052b53fe7da4ef332e95f65123.jpg
93,36.8754880086635,2.399422453337165,4.02561999344233,tile-images/a63901f154b5bb8c08fae840f672a7e6.jpg
94,35.3197757824784,5.677025637346365,-3.7996778833787297,tile-images/a94252b9ff6b2d52611cf5d8825eddeb.jpg
95,40.01568278371936,5.201764438534604,16.21723846343431,tile-images/aa234d8300c4aace07132e8dc1814920.jpg
96,60.77177137313046,6.622155237138049,28.02421335075689,tile-images/aae7722985ba5a2176e12a2e3af1abd5.jpg
97,52.342169742149025,4.442949704114494,7.76087432340951,tile-images/ac49919313272d5ee0d245c8e855e83b.jpg
98,40.49088852954317,5.625141036310554,7.801475749879975,tile-images/ac4c6331331ad443f031dbea5e281b05.jpg
99,62.9856334635441,2.2005092763170686,-3.216986150379037,tile-images/b1edc8a1d63cfbcae21a71595f8b2b2b.jpg
100,30.60473618671777,3.757043257283032,5.4012359036048245,tile-images/b37ec0f244e2bb68ab3a86120c48eb22.jpg
101,57.19077431086946,-5.655429800655418,0.8914845686459113,tile-images/b6c45cb9a4a3782501d0ddd10bca08e6.jpg
102,43.829951348065514,11.11375352229331,21.928704381910297,tile-images/b71b4b8851204ffb1cd649864d3ce6f6.jpg
103,65.33356300816526,0.5390193160992744,-10.317755471103,tile-images/be68d0b42772b9d19bd2308cfbeb7214.jpg
104,45.12104390081696,4.163622189116762,11.385850876017603,tile-images/c06ce2c07d40a8c9b638b72a80316963.jpg
105,28.12449710476675,2.0073400836312567,8.870500435589298,tile-images/c1be005ca62dbdcdb03485d854d95046.jpg
106,34.27369507559007,1.3903246587607818,3.042475231613346,tile-images/c3d64cc4b423bf29fe4175c183675bfe.jpg
107,91.02661211454901,-0.4574805417019551,4.0419065461170245,tile-images/c5a0429101fb379cb07f27698b7d6d8f.jpg
108,25.721424246823933,1.967845265460889,1.1021413829089688,tile-images/c5b0e44bd7923261ed9cdb12b9509c82.jpg
109,46.31296458889105,2.141245254404371,0.8508531966364775,tile-images/c6ff7ea2f81cf484d423a37f27d14ffa.jpg
110,41.48694514790781,18.977007754189223,-17.200227785446717,tile-images/cd5b8f863f3a2d6521781a24fd5c7644.jpg
111,16.26078930430789,3.047395404178981,8.108083944883816,tile-images/d2d965d408e458dfbf35d37b7529227e.jpg
112,35.33430426883384,7.507073367356833,15.068214055438215,tile-images/d31639fbf32d462782ece9d122fd2388.jpg
113,93.0604281240643,-1.5202184586046679,6.4334556461586105,tile-images/d471943ac45d7e05a63828d87b821bfc.jpg
114,53.14019945112546,17.86480351507389,10.378105768065254,tile-images/da9e9431dab6f9f73303ebd8975c2887.jpg
115,49.40078501683099,1.1790043869159181,7.469928571168539,tile-images/db1d762ddf7ef4e46269d9e44878c8db.jpg
116,49.09667996925632,2.2601964681119924,4.434515079886995,tile-images/dbe1c37534b43a63b3d3208b44933893.jpg
117,66.59830042327157,-1.2120328891410574,-0.637470433784706,tile-images/dc071fe4ac1f60b056d9d19a49f915ee.jpg
118,50.850190234166135,3.499782189683635,4.5944796543191675,tile-images/dd0f58ad73749fafd993088f2528df05.jpg
119,38.879789827101476,2.880686443688187,4.828170558321943,tile-images/dd2b6595c937f223292607e0ab92678b.jpg
120,50.18463086883643,0.004216676636364312,-5.804423197428946,tile-images/de70e2c8724b854c1b8aaf62699d728e.jpg
121,41.13838430719292,0.06244773718896775,-7.293562415658163,tile-images/e2039fd6e8626e1b03063b75e4e5cf64.jpg
122,57.593026766369285,8.888317261034066,1.1224952742076784,tile-images/e2893bc89e8721d0470ed7e72ad2da65.jpg
123,31.87170548891687,3.5289359837114302,2.109831482891995,tile-images/e3e64e47d50e5207c09301fd1a5a5108.jpg
124,39.43605929252424,-2.2005806637330663,12.682026477912185,tile-images/e480271b1d4659e9179e31fbea3109dd.jpg
125,45.7958946800109,11.063155957956203,23.476979061583496,tile-images/e59ea8ba0ef70b5628ffc1e4531d8d10.jpg
126,66.90696696140117,-0.5358245431826919,3.1037122695382307,tile-images/e5e5fad8a61e43781a09876d3f1f64a6.jpg
127,31.88332652781029,6.034180531301977,7.507797238108544,tile-images/e6bff056bd079cb8a8bed94bbcb23bbb.jpg
128,34.9359299742051,2.4656015128576425,-3.1449897629258263,tile-images/e9463f8d45c3b2d9578087dfa9b7da8b.jpg
129,19.409909106647795,30.41466118717784,14.562182184991963,tile-images/e9c3c5786ab0ca132bbb6a6652eb5df0.jpg
130,39.078801292148626,-0.9262053460827078,5.755093682066365,tile-images/ead1203a161bfcf462a52f9919ee1c37.jpg
131,43.87734653866923,4.197443407699213,4.334580818984378,tile-images/ec8da042f14f7789149de9bf2550a6f3.jpg
132,66.06851426069099,1.7146983826563031,2.168973827246632,tile-images/edeb1355360a99cb356db14a02f945cc.jpg
133,39.18639385629427,3.0661873474319163,13.42345744924107,tile-images/efb1237a0145aaf8be75e760a0bf43f9.jpg
134,61.179053118125466,1.6647978062898798,-0.09755449199307947,tile-images/f0174da9d2407867573128cbb9a90dd1.jpg
135,45.00534118694874,8.257729418924448,23.951056724286346,tile-images/f0863984c65d146870e7274de4fd2a86.jpg
136,56.844046988149465,-9.829168646023893,-13.391089498934019,tile-images/f16a5b230caf36ca6af6688a5bd61a40.jpg
137,46.790993284079626,5.762390877471195,10.180100987206691,tile-images/f299e8a5a86e79e251acae00a09a2493.jpg
138,41.92966726881765,9.030667217307082,10.188675362284096,tile-images/f3d6e3e45cba7fae62ce1665d3986b87.jpg
139,55.41516301602452,1.2958382238922486,8.57962127193329,tile-images/f3faf924c39356bbc7a0ea858dd1772c.jpg
140,48.787555381087316,5.41983257400581,0.8046735486941129,tile-images/f5cf69d160833237906333df80a2d57b.jpg
141,33.13511160906243,-0.588785577777848,1.931781881227695,tile-images/f7fa6dbf9af63718e6994147e5e778b2.jpg
142,34.69029517071682,6.051480831569233,-1.2038282941773557,tile-images/fd956f8b581e3147094bba1f00905134.jpg
143,41.483277254018255,4.359018652244637,9.825016613155443,tile-images/ffc8c2e8d16d6efd8d4fad650795e77a.jpg
